ID,Year,truncated,pval,significant
483,2013,1,0.05,0
483,2013,1,0.05,0
483,2013,1,0.05,0
483,2013,1,0.05,0
483,2013,1,0.05,0
483,2013,1,0.05,0
483,2013,1,0.05,0
483,2013,1,0.05,0
483,2013,1,0.05,0
483,2013,1,0.05,0
483,2013,1,0.05,0
484,2013,1,0.05,0
484,2013,1,0.05,0
486,2013,1,0.05,0
486,2013,1,0.05,0
486,2013,1,0.05,0
489,2013,1,0.001,1
494,2013,1,0.05,0
494,2013,1,0.05,0
497,2013,1,0.05,0
497,2013,1,0.05,0
498,2013,1,0.05,0
498,2013,1,0.01,1
499,2013,1,0.05,0
501,2013,1,0.01,1
502,2013,1,0.05,0
503,2013,1,0.05,0
503,2013,1,0.05,0
503,2013,1,0.05,0
506,2013,1,0.01,1
507,2013,1,0.05,0
507,2013,1,0.05,0
507,2013,1,0.05,0
507,2013,1,0.05,0
508,2013,1,0.001,1
509,2013,1,0.05,0
509,2013,1,0.05,0
509,2013,1,0.01,1
509,2013,1,0.01,1
515,2013,1,0.05,0
515,2013,1,0.005,1
516,2013,1,0.05,0
517,2013,1,0.001,1
518,2013,1,0.05,0
518,2013,1,0.05,0
518,2013,1,0.05,0
518,2013,1,0.05,0
518,2013,1,0.05,0
518,2013,1,0.05,0
518,2013,1,0.05,0
519,2013,1,0.05,0
521,2013,1,0.05,0
521,2013,1,0.05,0
521,2013,1,0.05,0
521,2013,1,0.05,0
521,2013,1,0.05,0
521,2013,1,0.05,0
521,2013,1,0.05,0
530,2013,1,0.05,0
531,2013,1,0.001,1
531,2013,1,0.001,1
531,2013,1,0.001,1
531,2013,1,0.001,1
531,2013,1,0.001,1
531,2013,1,0.001,1
532,2013,1,0.001,1
532,2013,1,0.001,1
532,2013,1,0.001,1
532,2013,1,0.001,1
532,2013,1,0.001,1
532,2013,1,0.001,1
532,2013,1,0.001,1
533,2013,1,0.001,1
535,2013,1,0.05,0
539,2013,1,0.05,0
539,2013,1,0.001,1
540,2013,1,0.001,1
540,2013,1,0.001,1
547,2013,1,0.001,1
548,2013,1,0.05,0
548,2013,1,0.05,0
550,2013,1,0.001,1
552,2013,1,0.001,1
552,2013,1,0.001,1
552,2013,1,0.001,1
552,2013,1,0.001,1
552,2013,1,0.001,1
555,2013,1,0.047,1
558,2013,1,0.05,0
559,2013,1,0.05,0
559,2013,1,0.05,0
561,2013,1,0.05,0
562,2013,1,0.05,0
562,2013,1,0.05,0
566,2013,1,0.05,0
566,2013,1,0.05,0
571,2013,1,0.05,0
576,2013,1,0.05,0
576,2013,1,0.05,0
2,2013,1,0.05,0
2,2013,1,0.05,0
2,2013,1,0.05,0
2,2013,1,0.05,0
4,2013,1,0.05,0
4,2013,1,0.05,0
8,2013,1,0.05,0
8,2013,1,0.05,0
8,2013,1,0.05,0
8,2013,1,0.05,0
8,2013,1,0.05,0
8,2013,1,0.05,0
8,2013,1,0.05,0
8,2013,1,0.05,0
10,2013,1,0.05,0
10,2013,1,0.05,0
13,2013,1,0.05,0
14,2013,1,0.05,0
19,2013,1,0.05,0
19,2013,1,0.05,0
19,2013,1,0.05,0
25,2013,1,0.05,0
25,2013,1,0.05,0
30,2013,1,0.05,0
44,2013,1,0.05,0
45,2013,1,0.05,0
46,2013,1,0.86,0
46,2013,1,0.67,0
51,2013,1,0.05,0
52,2013,1,0.05,0
52,2013,1,0.05,0
52,2013,1,0.05,0
52,2013,1,0.05,0
52,2013,1,0.05,0
54,2013,1,0.05,0
61,2013,1,0.05,0
61,2013,1,0.05,0
61,2013,1,0.05,0
61,2013,1,0.05,0
61,2013,1,0.05,0
64,2013,1,0.05,0
65,2013,1,0.05,0
66,2013,1,0.05,0
66,2013,1,0.05,0
67,2013,1,0.5,0
76,2013,1,0.05,0
76,2013,1,0.05,0
78,2013,1,0.05,0
79,2013,1,0.05,0
79,2013,1,0.05,0
79,2013,1,0.05,0
81,2013,1,0.05,0
88,2013,1,0.05,0
88,2013,1,0.05,0
88,2013,1,0.05,0
88,2013,1,0.05,0
88,2013,1,0.05,0
88,2013,1,0.05,0
88,2013,1,0.05,0
91,2013,1,0.05,0
91,2013,1,0.05,0
129,2013,1,0.05,0
129,2013,1,0.05,0
132,2013,1,0.05,0
132,2013,1,0.05,0
132,2013,1,0.05,0
132,2013,1,0.05,0
132,2013,1,0.05,0
132,2013,1,0.05,0
133,2013,1,0.05,0
146,2013,1,0.05,0
146,2013,1,0.05,0
159,2013,1,0.05,0
171,2013,1,0.05,0
172,2013,1,0.05,0
172,2013,1,0.05,0
172,2013,1,0.05,0
172,2013,1,0.05,0
172,2013,1,0.05,0
172,2013,1,0.05,0
173,2013,1,0.05,0
173,2013,1,0.05,0
173,2013,1,0.05,0
173,2013,1,0.05,0
173,2013,1,0.05,0
176,2013,1,0.05,0
176,2013,1,0.05,0
176,2013,1,0.05,0
176,2013,1,0.05,0
176,2013,1,0.05,0
176,2013,1,0.05,0
176,2013,1,0.05,0
176,2013,1,0.05,0
176,2013,1,0.05,0
176,2013,1,0.05,0
177,2013,1,0.05,0
185,2013,1,0.05,0
185,2013,1,0.05,0
185,2013,1,0.05,0
187,2013,1,0.05,0
187,2013,1,0.05,0
190,2013,1,0.05,0
201,2013,1,0.05,0
201,2013,1,0.05,0
209,2013,1,0.05,0
214,2013,1,0.05,0
216,2013,1,0.05,0
218,2013,1,0.05,0
221,2013,1,0.05,0
221,2013,1,0.05,0
221,2013,1,0.05,0
222,2013,1,0.05,0
222,2013,1,0.05,0
223,2013,1,0.05,0
223,2013,1,0.05,0
223,2013,1,0.05,0
225,2013,1,0.05,0
225,2013,1,0.05,0
225,2013,1,0.05,0
228,2013,1,0.05,0
232,2013,1,0.05,0
232,2013,1,0.05,0
232,2013,1,0.05,0
235,2013,1,0.05,0
235,2013,1,0.05,0
241,2013,1,0.05,0
247,2013,1,0.05,0
247,2013,1,0.05,0
259,2013,1,0.05,0
263,2013,1,0.05,0
263,2013,1,0.05,0
263,2013,1,0.05,0
265,2013,1,0.05,0
265,2013,1,0.05,0
268,2013,1,0.05,0
268,2013,1,0.05,0
268,2013,1,0.05,0
268,2013,1,0.05,0
268,2013,1,0.05,0
270,2013,1,0.05,0
274,2013,1,0.05,0
274,2013,1,0.05,0
286,2013,1,0.05,0
286,2013,1,0.05,0
286,2013,1,0.05,0
286,2013,1,0.05,0
287,2013,1,0.05,0
287,2013,1,0.05,0
287,2013,1,0.05,0
287,2013,1,0.05,0
288,2013,1,0.05,0
290,2013,1,0.05,0
294,2013,1,0.05,0
294,2013,1,0.05,0
295,2013,1,0.05,0
299,2013,1,0.05,0
307,2013,1,0.05,0
307,2013,1,0.05,0
307,2013,1,0.05,0
307,2013,1,0.05,0
307,2013,1,0.05,0
307,2013,1,0.05,0
307,2013,1,0.05,0
310,2013,1,0.05,0
310,2013,1,0.05,0
310,2013,1,0.05,0
310,2013,1,0.05,0
310,2013,1,0.05,0
310,2013,1,0.05,0
311,2013,1,0.05,0
311,2013,1,0.05,0
311,2013,1,0.05,0
314,2013,1,0.05,0
314,2013,1,0.05,0
314,2013,1,0.05,0
314,2013,1,0.05,0
314,2013,1,0.05,0
314,2013,1,0.05,0
314,2013,1,0.05,0
314,2013,1,0.05,0
316,2013,1,0.05,0
316,2013,1,0.05,0
316,2013,1,0.05,0
316,2013,1,0.05,0
316,2013,1,0.05,0
316,2013,1,0.05,0
316,2013,1,0.05,0
316,2013,1,0.05,0
316,2013,1,0.05,0
316,2013,1,0.05,0
317,2013,1,0.05,0
317,2013,1,0.05,0
317,2013,1,0.05,0
321,2013,1,0.05,0
321,2013,1,0.05,0
321,2013,1,0.05,0
322,2013,1,0.05,0
322,2013,1,0.05,0
328,2013,1,0.05,0
332,2013,1,0.05,0
332,2013,1,0.05,0
332,2013,1,0.05,0
332,2013,1,0.05,0
332,2013,1,0.05,0
332,2013,1,0.05,0
332,2013,1,0.05,0
332,2013,1,0.05,0
332,2013,1,0.05,0
332,2013,1,0.05,0
332,2013,1,0.05,0
332,2013,1,0.05,0
332,2013,1,0.05,0
332,2013,1,0.05,0
334,2013,1,0.05,0
334,2013,1,0.05,0
340,2013,1,0.05,0
340,2013,1,0.05,0
340,2013,1,0.05,0
340,2013,1,0.05,0
340,2013,1,0.05,0
340,2013,1,0.05,0
342,2013,1,0.05,0
344,2013,1,0.05,0
344,2013,1,0.05,0
344,2013,1,0.05,0
344,2013,1,0.05,0
353,2013,1,0.05,0
353,2013,1,0.05,0
353,2013,1,0.05,0
360,2013,1,0.05,0
360,2013,1,0.05,0
360,2013,1,0.05,0
360,2013,1,0.05,0
360,2013,1,0.05,0
361,2013,1,0.05,0
361,2013,1,0.05,0
361,2013,1,0.05,0
363,2013,1,0.05,0
369,2013,1,0.05,0
369,2013,1,0.05,0
369,2013,1,0.05,0
371,2013,1,0.05,0
371,2013,1,0.05,0
371,2013,1,0.05,0
371,2013,1,0.05,0
371,2013,1,0.05,0
371,2013,1,0.05,0
371,2013,1,0.05,0
371,2013,1,0.05,0
371,2013,1,0.05,0
371,2013,1,0.05,0
374,2013,1,0.05,0
374,2013,1,0.05,0
384,2013,1,0.05,0
403,2013,1,0.05,0
404,2013,1,0.05,0
404,2013,1,0.05,0
405,2013,1,0.05,0
409,2013,1,0.05,0
409,2013,1,0.05,0
412,2013,1,0.05,0
412,2013,1,0.05,0
412,2013,1,0.05,0
412,2013,1,0.05,0
412,2013,1,0.05,0
418,2013,1,0.05,0
418,2013,1,0.05,0
418,2013,1,0.05,0
420,2013,1,0.05,0
420,2013,1,0.05,0
426,2013,1,0.05,0
428,2013,1,0.05,0
428,2013,1,0.05,0
428,2013,1,0.05,0
428,2013,1,0.05,0
428,2013,1,0.05,0
428,2013,1,0.05,0
428,2013,1,0.05,0
428,2013,1,0.05,0
428,2013,1,0.05,0
428,2013,1,0.05,0
428,2013,1,0.05,0
430,2013,1,0.05,0
430,2013,1,0.05,0
433,2013,1,0.05,0
442,2013,1,0.05,0
442,2013,1,0.05,0
442,2013,1,0.05,0
442,2013,1,0.05,0
442,2013,1,0.05,0
442,2013,1,0.05,0
442,2013,1,0.05,0
442,2013,1,0.05,0
442,2013,1,0.05,0
462,2013,1,0.05,0
462,2013,1,0.05,0
462,2013,1,0.05,0
462,2013,1,0.05,0
462,2013,1,0.05,0
462,2013,1,0.05,0
462,2013,1,0.05,0
462,2013,1,0.05,0
464,2013,1,0.05,0
476,2013,1,0.05,0
484,2013,1,0.05,0
484,2013,1,0.05,0
484,2013,1,0.05,0
485,2013,1,0.05,0
486,2013,1,0.05,0
486,2013,1,0.05,0
490,2013,1,0.05,0
491,2013,1,0.05,0
492,2013,1,0.05,0
494,2013,1,0.05,0
494,2013,1,0.05,0
499,2013,1,0.05,0
499,2013,1,0.05,0
499,2013,1,0.05,0
507,2013,1,0.05,0
507,2013,1,0.05,0
507,2013,1,0.05,0
507,2013,1,0.05,0
507,2013,1,0.05,0
509,2013,1,0.05,0
513,2013,1,0.05,0
516,2013,1,0.05,0
517,2013,1,0.05,0
518,2013,1,0.05,0
519,2013,1,0.05,0
534,2013,1,0.05,0
534,2013,1,0.05,0
534,2013,1,0.05,0
534,2013,1,0.05,0
534,2013,1,0.05,0
534,2013,1,0.05,0
534,2013,1,0.05,0
534,2013,1,0.05,0
534,2013,1,0.05,0
534,2013,1,0.05,0
534,2013,1,0.05,0
534,2013,1,0.05,0
534,2013,1,0.05,0
545,2013,1,0.05,0
552,2013,1,0.05,0
552,2013,1,0.05,0
552,2013,1,0.05,0
552,2013,1,0.05,0
558,2013,1,0.05,0
558,2013,1,0.05,0
558,2013,1,0.05,0
558,2013,1,0.05,0
558,2013,1,0.05,0
558,2013,1,0.05,0
559,2013,1,0.05,0
559,2013,1,0.05,0
559,2013,1,0.05,0
559,2013,1,0.05,0
559,2013,1,0.05,0
559,2013,1,0.05,0
561,2013,1,0.05,0
561,2013,1,0.05,0
563,2013,1,0.05,0
563,2013,1,0.05,0
568,2013,1,0.05,0
568,2013,1,0.05,0
568,2013,1,0.05,0
568,2013,1,0.05,0
3,2014,0,0.816,0
3,2014,0,0.355,0
3,2014,0,0.234,0
3,2014,0,0.009,1
3,2014,0,0.006,1
3,2014,0,0.005,1
4,2014,0,0.004,1
4,2014,0,0.02,1
4,2014,0,0.04,1
4,2014,0,0.26,0
4,2014,0,0.99,0
4,2014,0,0.04,1
4,2014,0,0.007,1
5,2014,0,0.003,1
5,2014,0,0.028,1
5,2014,0,0.022,1
5,2014,0,0.028,1
5,2014,0,0.312,0
5,2014,0,0,1
5,2014,0,0.103,0
6,2014,0,0.19,0
6,2014,0,0.001,1
6,2014,0,0.69,0
6,2014,0,0.007,1
6,2014,0,0.006,1
6,2014,0,0.93,0
6,2014,0,0.042,1
6,2014,0,0.038,1
6,2014,0,0.021,1
6,2014,0,0.132,0
8,2014,0,0.427,0
8,2014,0,0.02,1
8,2014,0,0.925,0
8,2014,0,0.001,1
8,2014,0,0.002,1
8,2014,0,0.018,1
8,2014,0,0.056,0
8,2014,0,0.001,1
8,2014,0,0.162,0
8,2014,0,0.635,0
8,2014,0,0.152,0
8,2014,0,0.343,0
10,2014,0,0.001,1
10,2014,0,0.001,1
10,2014,0,0.001,1
10,2014,0,0.909,0
10,2014,0,0.394,0
10,2014,0,0.428,0
10,2014,0,0.001,1
10,2014,0,0.063,0
10,2014,0,0.001,1
10,2014,0,0.001,1
10,2014,0,0.001,1
11,2014,0,0.0237,1
11,2014,0,0.4497,0
11,2014,0,0.054,0
11,2014,0,0.0071,1
11,2014,0,0.3254,0
11,2014,0,1e-4,1
11,2014,0,0.0048,1
11,2014,0,0.3546,0
11,2014,0,1e-4,1
13,2014,0,0.4,0
13,2014,0,0.024,1
13,2014,0,0.059,0
13,2014,0,0.044,1
14,2014,0,0.4,0
14,2014,0,0.226,0
14,2014,0,0.049,1
16,2014,0,0.07,0
18,2014,0,0.006,1
18,2014,0,0.02,1
21,2014,0,0.169,0
21,2014,0,0.514,0
21,2014,0,0.001,1
21,2014,0,0.468,0
21,2014,0,0.775,0
21,2014,0,0.102,0
21,2014,0,0.022,1
22,2014,0,0.057,0
22,2014,0,0.041,1
22,2014,0,0.029,1
22,2014,0,0.008,1
24,2014,0,0.03,1
24,2014,0,0.029,1
24,2014,0,0.005,1
25,2014,0,0.013,1
27,2014,0,0.869,0
27,2014,0,0.1,0
27,2014,0,0.482,0
27,2014,0,0.05,0
27,2014,0,0.413,0
27,2014,0,0.567,0
27,2014,0,0.824,0
28,2014,0,0.025,1
29,2014,0,0.001,1
29,2014,0,0.001,1
29,2014,0,0.001,1
29,2014,0,0.635,0
29,2014,0,0.53,0
29,2014,0,0.002,1
29,2014,0,0.001,1
29,2014,0,0.84,0
29,2014,0,0.761,0
32,2014,0,0.129,0
32,2014,0,0.597,0
32,2014,0,0.05,0
32,2014,0,0.03,1
32,2014,0,0.295,0
32,2014,0,0.316,0
32,2014,0,0.317,0
32,2014,0,0.186,0
32,2014,0,0.219,0
32,2014,0,0.17,0
32,2014,0,0.22,0
33,2014,0,0.01,1
33,2014,0,0.01,1
33,2014,0,0.02,1
34,2014,0,0.001,1
35,2014,0,1e-4,1
35,2014,0,4e-4,1
35,2014,0,0.602,0
35,2014,0,0.088,0
35,2014,0,0.228,0
35,2014,0,0.096,0
35,2014,0,0.044,1
35,2014,0,6e-5,1
35,2014,0,0.004,1
35,2014,0,0.045,1
35,2014,0,0.012,1
35,2014,0,0.019,1
35,2014,0,0.045,1
35,2014,0,0.49,0
35,2014,0,0.201,0
35,2014,0,0.149,0
35,2014,0,0.021,1
35,2014,0,0.008,1
35,2014,0,0.979,0
35,2014,0,0.208,0
35,2014,0,0.039,1
35,2014,0,0.029,1
35,2014,0,0.006,1
35,2014,0,0.001,1
35,2014,0,0.014,1
36,2014,0,0.98,0
36,2014,0,0.577,0
36,2014,0,0.368,0
36,2014,0,0.69,0
36,2014,0,0.59,0
36,2014,0,0.453,0
36,2014,0,0.975,0
36,2014,0,0.534,0
36,2014,0,0.735,0
36,2014,0,0.31,0
36,2014,0,0.068,0
36,2014,0,0.789,0
37,2014,0,0.002,1
37,2014,0,0.036,1
37,2014,0,0,1
37,2014,0,0.013,1
37,2014,0,0.333,0
37,2014,0,0.413,0
37,2014,0,0.223,0
37,2014,0,0.625,0
37,2014,0,0.048,1
37,2014,0,0.008,1
37,2014,0,0.655,0
37,2014,0,0.549,0
37,2014,0,0,1
37,2014,0,0.032,1
37,2014,0,0.049,1
38,2014,0,0.726,0
38,2014,0,0.747,0
38,2014,0,0.006,1
38,2014,0,0.018,1
38,2014,0,0.019,1
39,2014,0,1e-4,1
39,2014,0,1e-4,1
39,2014,0,1e-4,1
39,2014,0,1e-4,1
39,2014,0,1e-4,1
39,2014,0,1e-4,1
39,2014,0,0.0307,1
39,2014,0,0.0013,1
40,2014,0,0.229,0
40,2014,0,0.142,0
40,2014,0,0.648,0
40,2014,0,0.98,0
40,2014,0,0.114,0
40,2014,0,0.046,1
40,2014,0,0.637,0
40,2014,0,0.28,0
42,2014,0,0.029,1
42,2014,0,0.024,1
42,2014,0,0.012,1
42,2014,0,0.164,0
42,2014,0,0.049,1
42,2014,0,0.005,1
42,2014,0,0.005,1
42,2014,0,0.007,1
43,2014,0,0.001,1
43,2014,0,0.001,1
43,2014,0,0.042,1
43,2014,0,0.028,1
43,2014,0,0.001,1
43,2014,0,0.033,1
43,2014,0,0.009,1
43,2014,0,0.001,1
43,2014,0,0.035,1
44,2014,0,0.001,1
44,2014,0,0.002,1
44,2014,0,0.002,1
44,2014,0,0.001,1
48,2014,0,0.029,1
48,2014,0,0.369,0
48,2014,0,0.037,1
48,2014,0,0.315,0
48,2014,0,0.835,0
48,2014,0,0.016,1
48,2014,0,0.044,1
51,2014,0,0.008,1
51,2014,0,0.003,1
55,2014,0,0.043,1
56,2014,0,0.25,0
56,2014,0,0.48,0
57,2014,0,0.004,1
57,2014,0,0.03,1
57,2014,0,0.026,1
57,2014,0,0.001,1
57,2014,0,0.035,1
57,2014,0,0.013,1
58,2014,0,0.052,0
58,2014,0,0.017,1
58,2014,0,0.151,0
58,2014,0,0.009,1
58,2014,0,0.02,1
58,2014,0,0,1
58,2014,0,0.04,1
58,2014,0,0.156,0
58,2014,0,0.513,0
58,2014,0,0.495,0
58,2014,0,0.04,1
58,2014,0,0.02,1
58,2014,0,0.174,0
59,2014,0,0.24,0
59,2014,0,0.029,1
60,2014,0,0.024,1
60,2014,0,0.037,1
60,2014,0,0.019,1
60,2014,0,0.005,1
60,2014,0,0.009,1
60,2014,0,0.011,1
61,2014,0,0.001,1
64,2014,0,0.007,1
64,2014,0,0.036,1
64,2014,0,0.183,0
64,2014,0,0.242,0
64,2014,0,0.341,0
64,2014,0,0.023,1
66,2014,0,0.02,1
66,2014,0,0.01,1
66,2014,0,0.011,1
66,2014,0,0.023,1
66,2014,0,0.01,1
66,2014,0,0.006,1
66,2014,0,0.003,1
66,2014,0,0.039,1
66,2014,0,0.049,1
66,2014,0,0.001,1
66,2014,0,0.008,1
66,2014,0,0.028,1
66,2014,0,0.01,1
66,2014,0,0.001,1
66,2014,0,0.003,1
66,2014,0,0.006,1
66,2014,0,0.004,1
66,2014,0,0.034,1
66,2014,0,0.497,0
66,2014,0,0.013,1
66,2014,0,0.002,1
66,2014,0,0.012,1
66,2014,0,0.031,1
66,2014,0,0.009,1
66,2014,0,0.015,1
67,2014,0,0.427,0
67,2014,0,0.414,0
67,2014,0,0.006,1
67,2014,0,0.024,1
67,2014,0,0.798,0
67,2014,0,0.399,0
67,2014,0,0.63,0
67,2014,0,0.776,0
67,2014,0,0.069,0
67,2014,0,0.287,0
67,2014,0,0.007,1
67,2014,0,0.008,1
67,2014,0,0.003,1
67,2014,0,0.001,1
67,2014,0,0.004,1
67,2014,0,0.017,1
67,2014,0,0.003,1
67,2014,0,0,1
68,2014,0,0.017,1
68,2014,0,0.011,1
68,2014,0,0.527,0
68,2014,0,0.226,0
68,2014,0,0.259,0
68,2014,0,0.079,0
68,2014,0,0.002,1
68,2014,0,0.038,1
68,2014,0,0.07,0
68,2014,0,0.53,0
68,2014,0,0.778,0
71,2014,0,0.036,1
71,2014,0,0.05,0
71,2014,0,0.026,1
71,2014,0,0.002,1
73,2014,0,0.012,1
76,2014,0,0.023,1
76,2014,0,0.042,1
77,2014,0,0.017,1
79,2014,0,0.007,1
79,2014,0,0.002,1
79,2014,0,0.003,1
81,2014,0,0.83,0
81,2014,0,0.975,0
81,2014,0,0.354,0
81,2014,0,0.789,0
81,2014,0,0.396,0
81,2014,0,0.354,0
81,2014,0,0.277,0
81,2014,0,0.378,0
82,2014,0,0.04,1
82,2014,0,0.009,1
82,2014,0,0.017,1
82,2014,0,0.047,1
83,2014,0,0.559,0
83,2014,0,0.367,0
83,2014,0,0.661,0
83,2014,0,0.308,0
83,2014,0,0.105,0
83,2014,0,0.343,0
83,2014,0,0.73,0
83,2014,0,0.821,0
83,2014,0,0.016,1
83,2014,0,0.316,0
83,2014,0,0.695,0
83,2014,0,0.034,1
83,2014,0,0.021,1
83,2014,0,0.568,0
84,2014,0,0.99,0
84,2014,0,0.18,0
84,2014,0,0.07,0
84,2014,0,0.77,0
84,2014,0,0.03,1
84,2014,0,0.04,1
84,2014,0,0.01,1
85,2014,0,0.002,1
85,2014,0,0.189,0
86,2014,0,0.52,0
86,2014,0,0.72,0
86,2014,0,0.28,0
86,2014,0,0.49,0
86,2014,0,0.61,0
86,2014,0,0.87,0
86,2014,0,0.55,0
86,2014,0,0.83,0
87,2014,0,0.26,0
87,2014,0,0.82,0
88,2014,0,0.66,0
88,2014,0,0.453,0
88,2014,0,0.263,0
88,2014,0,0.783,0
88,2014,0,0.954,0
88,2014,0,0.492,0
88,2014,0,0.469,0
88,2014,0,0.307,0
88,2014,0,0.482,0
88,2014,0,0.005,1
91,2014,0,0.009,1
91,2014,0,0.021,1
91,2014,0,0,1
91,2014,0,0.003,1
91,2014,0,0.001,1
91,2014,0,0.003,1
94,2014,0,0.008,1
94,2014,0,0.009,1
94,2014,0,0.022,1
94,2014,0,0.73,0
94,2014,0,0.069,0
94,2014,0,0.046,1
94,2014,0,0.08,0
94,2014,0,0.01,1
94,2014,0,0.31,0
94,2014,0,0.006,1
95,2014,0,0.614,0
95,2014,0,0.288,0
95,2014,0,0.295,0
95,2014,0,0.806,0
95,2014,0,0.127,0
95,2014,0,0.555,0
95,2014,0,0.085,0
95,2014,0,0.108,0
95,2014,0,0.213,0
95,2014,0,0.278,0
96,2014,0,0.007,1
96,2014,0,0.001,1
96,2014,0,0.021,1
96,2014,0,0.851,0
96,2014,0,0.57,0
96,2014,0,0.001,1
96,2014,0,0.774,0
97,2014,0,0.022,1
98,2014,0,0.001,1
98,2014,0,0.021,1
98,2014,0,0.004,1
98,2014,0,0.003,1
98,2014,0,0.036,1
99,2014,0,0,1
99,2014,0,0,1
99,2014,0,0.002,1
99,2014,0,0.006,1
99,2014,0,0,1
102,2014,0,0.288,0
102,2014,0,0.434,0
102,2014,0,0.378,0
102,2014,0,0.642,0
102,2014,0,0.499,0
102,2014,0,0.019,1
102,2014,0,0.136,0
102,2014,0,0.22,0
102,2014,0,0.432,0
102,2014,0,0.223,0
102,2014,0,0.177,0
102,2014,0,0,1
102,2014,0,0.043,1
102,2014,0,0.371,0
102,2014,0,0.72,0
102,2014,0,0.813,0
102,2014,0,0.737,0
102,2014,0,0.489,0
102,2014,0,0.782,0
102,2014,0,0.197,0
102,2014,0,0,1
106,2014,0,0.044,1
106,2014,0,0.37,0
106,2014,0,0,1
106,2014,0,0,1
106,2014,0,0.035,1
109,2014,0,0.76,0
109,2014,0,0.187,0
110,2014,0,0.001,1
110,2014,0,0.17,0
114,2014,0,0.524,0
114,2014,0,0.254,0
114,2014,0,0.411,0
114,2014,0,0.035,1
114,2014,0,0.004,1
115,2014,0,0.027,1
115,2014,0,0.43,0
115,2014,0,0.323,0
115,2014,0,0.816,0
115,2014,0,0.001,1
115,2014,0,0.31,0
115,2014,0,0.685,0
115,2014,0,0.435,0
115,2014,0,0.38,0
115,2014,0,0.727,0
115,2014,0,0.522,0
115,2014,0,0.831,0
115,2014,0,0.015,1
115,2014,0,0.357,0
115,2014,0,0.391,0
115,2014,0,0.036,1
118,2014,0,0.654,0
118,2014,0,0.259,0
119,2014,0,0.907,0
119,2014,0,0.426,0
119,2014,0,0.894,0
119,2014,0,0.255,0
119,2014,0,0.034,1
119,2014,0,0.001,1
119,2014,0,0.046,1
119,2014,0,0.922,0
120,2014,0,0.025,1
120,2014,0,0.002,1
120,2014,0,0.004,1
120,2014,0,0.001,1
120,2014,0,0.001,1
120,2014,0,0.002,1
120,2014,0,0.001,1
120,2014,0,0.001,1
125,2014,0,0.278,0
125,2014,0,0.336,0
125,2014,0,0.992,0
125,2014,0,0.268,0
128,2014,0,0.004,1
128,2014,0,0.016,1
128,2014,0,0.012,1
128,2014,0,0.023,1
128,2014,0,0.022,1
128,2014,0,0.035,1
128,2014,0,0.044,1
130,2014,0,0.29,0
130,2014,0,0.69,0
130,2014,0,0.42,0
130,2014,0,0.98,0
130,2014,0,0.3,0
130,2014,0,0.6983,0
130,2014,0,0.468,0
130,2014,0,0.01,1
132,2014,0,0.7,0
132,2014,0,0.4,0
132,2014,0,0.7,0
132,2014,0,0.2,0
132,2014,0,0.8,0
132,2014,0,0.5,0
132,2014,0,0.04,1
132,2014,0,1e-4,1
132,2014,0,1e-4,1
133,2014,0,0.05,0
133,2014,0,0.004,1
133,2014,0,0.003,1
133,2014,0,0.02,1
133,2014,0,1e-4,1
133,2014,0,0.007,1
133,2014,0,4e-4,1
133,2014,0,0.3,0
133,2014,0,0.6,0
133,2014,0,1e-4,1
133,2014,0,0.008,1
134,2014,0,0.008,1
134,2014,0,0.027,1
136,2014,0,1e-4,1
136,2014,0,0.007,1
136,2014,0,0.015,1
136,2014,0,0.013,1
137,2014,0,0.121,0
139,2014,0,0.31,0
139,2014,0,0.277,0
139,2014,0,0.0015,1
139,2014,0,0.038,1
139,2014,0,0.001,1
139,2014,0,0.001,1
139,2014,0,1e-4,1
139,2014,0,0.005,1
139,2014,0,0.032,1
139,2014,0,0.018,1
139,2014,0,0.014,1
139,2014,0,0.041,1
139,2014,0,0.021,1
139,2014,0,0.032,1
140,2014,0,0.11,0
140,2014,0,0.9,0
140,2014,0,0.29,0
140,2014,0,0.14,0
140,2014,0,0.17,0
140,2014,0,0.017,1
140,2014,0,0.017,1
141,2014,0,0.017,1
141,2014,0,0.001,1
141,2014,0,0.003,1
141,2014,0,0.017,1
142,2014,0,0.576,0
142,2014,0,0.882,0
142,2014,0,0.21,0
142,2014,0,0.123,0
144,2014,0,0.01,1
144,2014,0,0.001,1
144,2014,0,0.001,1
144,2014,0,0.006,1
144,2014,0,0.001,1
145,2014,0,0.044,1
145,2014,0,0.098,0
145,2014,0,0.159,0
146,2014,0,0.39,0
146,2014,0,0.48,0
146,2014,0,0.85,0
146,2014,0,0.19,0
146,2014,0,0.98,0
146,2014,0,0.95,0
146,2014,0,0.08,0
147,2014,0,0.029,1
147,2014,0,0.001,1
147,2014,0,0.006,1
147,2014,0,0.019,1
147,2014,0,0.002,1
147,2014,0,0.009,1
147,2014,0,0.001,1
147,2014,0,0.02,1
147,2014,0,0.113,0
147,2014,0,0.082,0
147,2014,0,0.31,0
147,2014,0,0.59,0
147,2014,0,0.24,0
147,2014,0,0.595,0
147,2014,0,0.28,0
147,2014,0,0.782,0
149,2014,0,0.16,0
149,2014,0,0.773,0
149,2014,0,0.048,1
149,2014,0,0.03,1
149,2014,0,0.047,1
149,2014,0,0.025,1
150,2014,0,0.071,0
150,2014,0,0.026,1
150,2014,0,0.041,1
150,2014,0,0.038,1
150,2014,0,0.452,0
